checkpoint_best_snr,checkpoint_epoch,clean_phase_coh_3500_9000_mean,clean_snr,clean_snr_3500_9000_mean,delta_phase_coh_3500_9000_mean,delta_snr,delta_snr_3500_9000_mean,mode,noise_rel_rms,noisy_phase_coh_3500_9000_mean,noisy_snr,noisy_snr_3500_9000_mean,run,sample,variance_scale
20.732428689374803,13,0.9764802654584249,21.366483046675327,11.49683452847934,0.0067397356033325195,7.350024929603164,1.3610446250495318,pca,0.23151033114017658,0.9697405298550924,14.016458117072164,10.135789903429808,V16.3,LJ030-0047,0.05
20.732428689374803,13,0.9764802654584249,21.366483046675327,11.49683452847934,0.013863007227579827,10.040886328510846,2.504377252006634,pca,0.3286687409554061,0.9626172582308451,11.325596718164482,8.992457276472706,V16.3,LJ030-0047,0.1
20.732428689374803,13,0.9764802654584249,21.366483046675327,11.49683452847934,0.0,0.0,0.0,channel_iso,0.0,0.9764802654584249,21.366483046675327,11.49683452847934,V16.3,LJ030-0047,0.0
20.732428689374803,13,0.9764802654584249,21.366483046675327,11.49683452847934,0.000296632448832268,0.32592405286301585,0.08223667206662277,channel_iso,0.07035871101545903,0.9761836330095927,21.04055899381231,11.414597856412717,V16.3,LJ030-0047,0.005
20.732428689374803,13,0.9764802654584249,21.366483046675327,11.49683452847934,0.0003853241602580493,0.6002921249673996,0.14625339597883702,channel_iso,0.09990726272444708,0.9760949412981669,20.766190921707928,11.350581132500503,V16.3,LJ030-0047,0.01
20.732428689374803,13,0.9764802654584249,21.366483046675327,11.49683452847934,0.0014792680740356445,1.1532102672638977,0.3456027651460811,channel_iso,0.14163988160698945,0.9750009973843893,20.21327277941143,11.151231763333259,V16.3,LJ030-0047,0.02
20.732428689374803,13,0.9764802654584249,21.366483046675327,11.49683452847934,0.0034932295481364672,2.5173067587617055,0.7983840760972907,channel_iso,0.22297876327988275,0.9729870359102885,18.84917628791362,10.69845045238205,V16.3,LJ030-0047,0.05
20.732428689374803,13,0.9764802654584249,21.366483046675327,11.49683452847934,0.007437924544016594,3.88938822059578,1.4637529585376257,channel_iso,0.31439223098179553,0.9690423409144083,17.477094826079547,10.033081569941714,V16.3,LJ030-0047,0.1
20.732428689374803,13,0.9729729096094767,20.27539024277877,11.275510148146118,0.0,0.0,0.0,pca,0.0,0.9729729096094767,20.27539024277877,11.275510148146118,V16.3,LJ014-0166,0.0
20.732428689374803,13,0.9729729096094767,20.27539024277877,11.275510148146118,0.0008334517478942871,1.1393487748465176,0.20619421577336716,pca,0.07469721901643975,0.9721394578615824,19.13604146793225,11.069315932372751,V16.3,LJ014-0166,0.005
