checkpoint_best_snr,checkpoint_epoch,clean_hf_phase_coh,clean_hf_snr,clean_snr,delta_hf_phase_coh,delta_hf_snr,delta_snr,mode,noise_rel_rms,noisy_hf_phase_coh,noisy_hf_snr,noisy_snr,repeat,run,sample,variance_scale
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.012773633003234863,3.6136324492146503,7.343335823061903,pca,0.29429892479918185,0.9735923409461975,10.077102561014296,12.69946614489275,9,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.012616395950317383,3.3317314463851417,7.246866674683265,pca,0.29513547051250616,0.973749577999115,10.359003563843805,12.795935293271388,10,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.01259160041809082,3.5117173693677355,7.242711789150556,pca,0.29572731638852595,0.9737743735313416,10.179017640861211,12.800090178804096,11,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.011972784996032715,3.2996973169001578,7.143950306056611,pca,0.2933508247482628,0.9743931889533997,10.391037693328789,12.89885166189804,12,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.013541758060455322,3.5391875834046207,7.2932278768589995,pca,0.2933330964117615,0.972824215888977,10.151547426824326,12.749574091095653,13,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.01270836591720581,3.3443121586998927,7.204066762446544,pca,0.29377532895255987,0.9736576080322266,10.346422851529054,12.838735205508108,14,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.012380361557006836,3.419776951989588,7.294834989959119,pca,0.2966222924219245,0.9739856123924255,10.270958058239358,12.747966977995533,15,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0,0.0,0.0,channel_iso,0.0,0.9863659739494324,13.690735010228947,20.042801967954652,0,V16.3,LJ027-0018,0.0
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.00013703107833862305,0.042464456308143994,0.07577834332888855,channel_iso,0.044592748597794905,0.9862289428710938,13.648270553920803,19.967023624625764,0,V16.3,LJ027-0018,0.002
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.00012218952178955078,0.04991604808527228,0.09308087799838205,channel_iso,0.04444303869193319,0.9862437844276428,13.640818962143674,19.94972108995627,1,V16.3,LJ027-0018,0.002
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.00013649463653564453,0.06148098457212292,0.09320864589950872,channel_iso,0.04472220916517578,0.9862294793128967,13.629254025656824,19.949593322055144,2,V16.3,LJ027-0018,0.002
